id,trip_duration
id3416576,568.9
id2752233,429.09
id2241915,512.78
id2189759,364.21
id1445409,817.36
id3740903,437.41
id1328179,535.94
id3964853,518.76
id3302350,480.38
id3303310,455.89
id3560095,439.97
id0273737,493.25
id1905116,493.83
id2987944,445.81
id3714041,612.57
id1474712,1122.4
id0274437,688.78
id2685341,438.25
id1038405,604.23
id3718127,563.59
id0592999,587.18
id1943443,307.12
id2040317,664.0
id2878595,398.74
id2038732,445.39
id2612523,759.16
id2132581,273.81
id3136373,498.39
id1726648,989.2
id2788555,538.62
id0669405,509.31
id0896645,330.72
id2266351,460.56
id1516442,427.17
id1664863,352.57
id0432651,530.84
id2174677,464.8
id0176442,531.88
id3526819,403.7
id0036395,607.95
id1229262,514.96
id1763235,888.92
id2644939,491.35
id1451253,870.39
id2633715,599.6
id0820255,310.64
id3260809,541.57
id0698395,571.18
id3436495,697.97
id3046830,805.55
id2631665,492.45
id1297319,518.82
id1879901,746.28
id1167794,361.26
id1969643,635.86
id0914364,451.47
id2582024,553.84
id1538827,440.18
id3092297,511.39
id1635764,513.23
id0675401,1366.79
id3365658,443.39
id3720370,516.77
id2389078,806.71
id0565257,2466.04
id2526148,524.13
id0822274,492.8
id0101424,338.02
id2741205,542.16
id3024231,714.98
id2044076,413.82
id1571117,298.71
id2593230,552.6
id2879576,370.4
id3919839,501.23
id0798652,610.67
id3450571,293.58
id1624750,451.17
id2326833,448.01
id1858711,651.8
id2640086,616.6
id1485327,703.27
id2527034,975.22
id3092541,560.64
id1012709,332.11
id3745358,378.34
id0119090,385.01
id2574136,424.07
id2575821,425.52
id0061226,429.71
id1274065,668.97
id1863575,448.15
id2049299,374.18
id3768133,628.76
id1614094,472.97
id0900611,425.24
id1895400,332.34
id3376462,844.55
id1549227,377.81
id3864404,549.44
id2017635,453.57
id1418751,350.78
id2573482,605.95
id3053269,494.81
id2549010,474.88
id0713538,1220.31
id1250112,459.48
id2384121,632.13
id2803191,602.38
id1651799,456.58
id2058582,517.08
id1234217,874.24
id2829953,760.87
id3943145,413.94
id3487354,763.26
id1591866,753.91
id3849051,735.1
id3444932,665.98
id0318948,542.47
id1183139,497.9
id0769147,369.32
id0725215,616.07
id3202865,608.57
id1338342,449.31
id3014806,362.51
id3102333,393.29
id1153125,423.05
id3872975,460.78
id3125358,671.42
id2261025,740.65
id1644037,1417.72
id3381563,314.24
id3704397,638.73
id2879307,278.87
id3733088,433.88
id3781933,388.98
id1392437,328.18
id2924798,449.38
id1734314,423.92
id0202335,474.93
id3187184,1294.89
id3236726,439.0
id1210808,587.21
id1671870,493.55
id0113400,1372.46
id3353748,501.95
id1509594,3830.09
id3661241,480.37
id1465002,1292.72
id2728296,467.93
id3229101,520.11
id2244700,466.01
id3162049,442.4
id2276488,393.21
id0136850,421.58
id1476399,771.96
id3151855,412.73
id1504150,550.27
id0470813,397.99
id0614281,470.72
id2122516,381.9
id3073814,382.01
id0937871,641.91
id1942228,532.18
id2265165,526.22
id3132395,512.57
id1766494,624.73
id0434642,433.39
id0831800,253.84
id3476691,452.3
id0574369,1433.7
id1920910,522.66
id1962995,880.49
id2329191,378.38
id1652623,535.37
id1909475,422.06
id0814462,397.59
id2914396,406.51
id1860448,574.79
id3337372,615.71
id3481977,511.95
id2242384,598.55
id3315919,374.01
id1018861,453.65
id0102456,418.11
id2838655,393.66
id1913073,445.98
id1051070,615.04
id2100590,1173.25
id1862623,394.29
id0520952,413.4
id3809217,474.13
id0463969,580.25
id2796648,529.4
id3489870,600.01
id3283962,537.84
id0253570,346.07
id1105575,419.69
id2847471,577.9
id1088856,469.02
id1141651,726.16
id2842595,419.49
id3468323,1884.01
id3693442,498.47
id3516302,466.52
id2351321,510.87
id3848193,390.09
id0751046,467.94
id2271528,373.65
id1147464,496.71
id1244454,366.8
id2689946,360.96
id2314110,356.96
id0270091,736.37
id3088400,411.17
id2627247,471.26
id2089382,1333.08
id0992881,474.3
id1752788,427.66
id2460502,480.37
id3768714,489.02
id1375769,408.62
id1055781,467.95
id1110652,389.37
id3186054,585.2
id2768800,444.22
id3675990,613.36
id0174161,974.86
id2233288,487.43
id0483766,374.9
id3094222,382.07
id1663815,476.79
id1404710,471.83
id0888560,551.64
id0341561,429.7
id2150204,319.5
id3571068,409.43
id1725430,589.12
id3725477,435.59
id2378805,324.26
id3908989,664.99
id2405367,508.58
id2862651,510.17
id2942843,539.01
id1263315,427.28
id1894910,426.98
id0428076,292.24
id1761455,391.19
id2276652,440.39
id1163182,453.25
id3253139,483.08
id1239385,436.58
id3859485,515.97
id1893235,344.27
id1046534,465.22
id0355530,442.97
id2875142,531.24
id1348997,386.62
id0364104,578.95
id1912253,775.12
id0848910,519.92
id3134505,465.28
id1035508,509.34
id3703142,594.62
id2870974,504.23
id3861245,433.1
id1773007,386.13
id3379660,437.03
id1785164,428.59
id0299591,453.09
id1463342,500.59
id1228453,344.33
id2619499,517.22
id3259361,391.45
id1582266,781.79
id1724385,493.34
id2283166,301.98
id2427412,345.08
id1721860,478.14
id2049478,625.48
id0082297,351.18
id0927698,422.24
id0984063,592.01
id0089251,334.87
id1647191,691.11
id3258508,415.96
id1735950,516.38
id1769479,374.04
id3754397,551.82
id0684782,2869.87
id1471926,580.33
id0301461,373.72
id0946505,397.23
id3133397,561.93
id2044650,2190.64
id1715228,430.69
id0188780,574.25
id0075084,417.22
id2843043,551.14
id3541800,445.97
id1594122,453.71
id3173377,446.21
id0550601,753.03
id1469088,2191.96
id2335833,765.26
id1091346,412.02
id1038856,450.89
id3194309,708.11
id0407392,736.91
id2080919,545.82
id1310172,661.96
id2709451,445.82
id2675265,489.51
id0184295,690.55
id1692942,546.78
id2537265,1282.73
id1874021,324.13
id2399490,443.08
id1878425,477.21
id0535148,502.86
id0138081,718.26
id0457265,469.28
id3405128,656.43
id3512897,1291.4
id3538916,361.77
id0170608,396.32
id0578297,398.71
id2720233,418.96
id2810729,603.63
id3745545,395.66
id2562145,325.84
id3858197,637.86
id3021780,602.38
id0770983,416.87
id0709385,495.35
id2288386,539.42
id1065956,376.06
id3028166,457.39
id3312707,614.42
id1484000,421.2
id2462457,412.79
id1261608,317.29
id3920424,534.85
id1988900,648.1
id1797720,1283.26
id1093986,407.73
id2319156,557.86
id2241434,3265.98
id2504775,460.82
id0925439,522.37
id2665613,353.06
id2039442,452.85
id3539313,647.72
id2502741,465.88
id2235319,363.52
id3289585,493.73
id0842954,355.63
id1285651,529.42
id0250057,496.24
id2169487,18435.86
id0237465,398.41
id0223844,363.29
id1196204,647.35
id3671333,422.1
id1426939,528.76
id1086566,353.94
id0945109,620.64
id1956162,381.48
id2445562,360.86
id2476406,791.2
id1826910,627.94
id0811036,1237.5
id2398448,435.64
id1400784,307.03
id0029906,601.46
id3391624,356.08
id0013906,608.56
id1589268,516.82
id1815820,579.8
id1914767,406.71
id3417928,368.95
id2350270,519.26
id2962993,646.89
id3506172,417.36
id3167636,442.24
id3590748,573.8
id1753511,590.46
id1092578,436.53
id2546857,728.61
id3300513,516.35
id0729539,391.85
id2040889,640.92
id3413690,1583.18
id1993078,425.95
id3847293,502.38
id2805646,436.51
id3977657,271.8
id1243464,465.18
id2096127,598.78
id0988035,434.86
id1503951,410.74
id3189470,402.93
id3711168,374.64
id0824210,515.42
id2803079,462.86
id2715897,344.26
id1936723,594.91
id3413641,559.71
id0713533,465.43
id1955364,654.31
id1209296,266.96
id1987797,350.33
id0704772,330.58
id1428590,375.64
id2274438,457.86
id0575637,514.22
id2994282,366.57
id1977017,396.45
id3781340,593.36
id3396961,439.47
id1271768,546.59
id3271181,488.23
id2256432,832.2
id2805076,546.71
id1055881,409.29
id2779189,1579.81
id2174172,495.17
id2042385,506.61
id1562941,414.43
id2939340,1450.23
id0359182,484.75
id3268036,565.87
id3497948,1350.88
id0407130,638.19
id1447647,280.09
id2943682,603.12
id1315989,535.74
id0619673,570.4
id3383739,2220.73
id0953099,602.7
id0007896,398.26
id0581069,416.06
id3328487,531.53
id2698412,765.78
id1210332,254.6
id1880806,692.36
id1329845,589.65
id2243551,398.83
id1673195,447.68
id0204024,295.6
id1053475,529.63
id1647344,402.81
id3565400,518.72
id2510126,749.67
id1804681,390.56
id1706223,351.29
id2663357,380.81
id1070176,386.79
id3891322,498.57
id1770003,624.79
id1992428,718.62
id0169599,564.32
id3842641,536.78
id0676595,470.28
id1204994,454.57
id2828754,388.89
id3916976,395.66
id2377243,2147.24
id3802175,712.87
id0381928,671.35
id1881649,377.71
id0851799,382.56
id0153422,721.61
id2857349,427.6
id0341307,664.67
id3696784,554.1
id3561004,355.02
id3174206,683.66
id0382033,458.19
id1951075,593.43
id1807445,491.21
id3070505,618.55
id2342391,598.72
id1698194,533.92
id3848697,292.82
id3122135,523.44
id2483971,1173.95
id1819068,545.05
id0057681,571.2
id1331341,409.48
id2424583,524.68
id3312761,737.08
id3390559,894.81
id2937259,693.67
id3767891,474.84
id0919605,358.28
id2391975,400.91
id1557871,372.67
id2422416,585.59
id0742744,364.58
id1242331,372.01
id3847079,508.5
id3571088,489.76
id0701755,391.03
id1861026,542.88
id2532824,414.88
id1800814,526.57
id3091331,505.74
id1524779,416.1
id0257154,355.0
id0731554,517.44
id0239328,3884.08
id2881897,639.08
id2719531,425.04
id3811092,363.13
id1692593,620.77
id0659071,418.41
id3532369,467.62
id1529409,371.7
id2302464,311.42
id2085528,365.97
id0843480,596.82
id2770848,353.98
id2763620,533.02
id2929941,393.41
id0302719,517.24
id2486604,632.23
id2579235,524.31
id2457130,433.1
id3102241,479.13
id0397916,453.99
id1181747,427.02
id1626569,385.02
id1670074,617.21
id2567777,1172.3
id3753614,4684.51
id3145858,350.9
id3627256,378.66
id1991304,472.28
id2163751,502.88
id3736774,536.21
id1215691,666.85
id0957951,346.03
id2905418,454.18
id0733132,460.84
id3826122,386.53
id1636880,411.56
id0762389,578.08
id0195180,556.03
id3929900,525.22
id0531682,278.18
id1455386,525.85
id1833479,524.69
id1629090,338.73
id3238389,413.92
id2435340,361.27
id2133719,660.52
id3411927,570.13
id2443821,431.61
id3344844,2147.98
id1955540,428.33
id3228357,382.03
id1215934,354.74
id1242475,600.49
id0908273,274.85
id3604135,310.96
id1479667,396.16
id0840923,426.25
id2221178,493.7
id0904130,606.12
id1019224,442.88
id1543598,484.91
id1796240,389.51
id0378028,974.57
id3348796,430.28
id2504421,422.81
id1655868,618.94
id2339089,522.92
id0196886,472.44
id0652672,576.27
id1368158,655.92
id3314734,394.16
id0271229,671.45
id2033111,450.58
id3878003,522.38
id0545358,760.13
id2677931,1382.95
id0854721,286.12
id2181068,506.94
id1499335,372.8
id2279003,460.46
id1194817,562.16
id2951873,693.22
id3838973,606.04
id0187562,567.73
id3023239,2169.53
id2728419,451.28
id0699135,329.34
id3384456,516.34
id3859754,439.0
id1336954,457.57
id2070699,575.02
id3512516,420.17
id1756474,712.44
id3140523,435.58
id3046002,367.51
id3573976,6300.84
id3192532,538.84
id2255483,766.81
id1739062,657.95
id3509622,378.58
id1281014,265.1
id2286076,481.54
id1545572,505.65
id1103382,328.18
id0077790,485.65
id0332149,432.16
id1687148,641.2
id3457512,392.81
id2988713,483.86
id3070832,554.01
id1842882,411.09
id0108626,608.41
id0892187,328.73
id0179248,875.21
id3896037,610.46
id2397349,520.72
id2604903,620.02
id2664324,443.93
id2033416,713.89
id0967587,513.09
id1108151,529.52
id1977967,447.96
id1518097,426.53
id1387532,488.96
id1824937,653.09
id2174146,623.24
id3625602,564.63
id1386561,352.3
id2010443,661.05
id1683016,423.36
id3100779,492.59
id3062770,535.8
id3967485,375.22
id1896174,558.4
id3459664,393.48
id2493994,684.95
id1569528,721.2
id3783979,284.14
id3498988,587.07
id0172824,523.55
id1714373,1246.73
id2767583,632.29
id0597323,546.47
id1750490,501.83
id3553273,383.76
id0476614,330.54
id0445300,542.65
id3195244,479.57
id0383226,506.48
id0700060,532.21
id3788081,472.6
id0817261,378.1
id0956207,447.8
id2901209,871.43
id3086912,461.99
id2338490,393.2
id0460859,482.55
id1935684,550.73
id0576726,512.66
id3118885,337.7
id1844986,386.52
id2237703,384.99
id2995839,850.76
id3839431,529.24
id3416976,322.89
id2026189,402.83
id1817743,457.67
id3727731,495.69
id2576483,505.54
id3710077,315.16
id2601297,587.35
id3030298,802.45
id3832580,283.94
id2346989,768.89
id1401428,594.85
id2627021,383.2
id1669789,346.22
id1581249,282.63
id2005568,360.06
id3074402,355.84
id1535226,375.25
id0448427,383.93
id3364571,273.09
id2046648,418.97
id3648279,537.49
id2650597,441.78
id0610965,420.47
id1945448,493.1
id3370404,461.72
id1065473,433.14
id3945501,542.35
id0915928,517.04
id2807635,536.45
id3611701,481.09
id2105393,693.38
id0360766,706.11
id2244620,400.9
id3859092,832.48
id1949908,2269.68
id1395301,522.9
id3205400,619.79
id1912869,270.74
id3028494,469.41
id0037325,401.54
id1382816,489.07
id3724744,2270.92
id2986006,682.08
id0830472,349.48
id0938042,504.68
id0128909,463.9
id0230956,562.28
id2147463,640.62
id3366636,398.97
id3421353,364.06
id0963085,636.09
id0999065,2052.38
id0692901,8162.79
id2682195,514.33
id1226571,432.84
id0814571,413.86
id0044133,631.61
id3969030,622.24
id2859273,472.08
id1111911,399.47
id3384437,617.9
id1136926,2992.47
id0020537,758.21
id1621835,628.64
id2965584,559.95
id0599515,372.95
id0465299,501.21
id3362541,467.44
id1109053,537.93
id3286637,219.57
id3520931,499.7
id2847607,587.45
id1444973,379.92
id0751116,798.19
id1564762,381.12
id3313487,462.97
id2053601,322.71
id3238563,397.71
id0894740,577.0
id3993886,1433.06
id3131760,383.2
id2824641,474.15
id0216817,330.66
id1991034,520.96
id1306231,443.86
id2520380,656.53
id2455365,363.58
id0778683,948.36
id2657214,1366.48
id1596724,471.78
id0146425,435.83
id3260885,441.4
id0972289,328.23
id2908894,393.8
id3965769,698.12
id1761091,305.02
id0758034,313.33
id0355270,551.39
id0908721,675.56
id1902054,831.79
id0632913,450.19
id1870407,664.74
id1678206,579.06
id3337925,494.4
id1637077,271.82
id1518641,637.39
id0487181,310.67
id2984993,406.67
id2477391,452.56
id0182236,1177.77
id1919139,250.0
id3018728,539.02
id3247958,315.97
id0685139,560.96
id3195655,379.62
id0299556,616.06
id1955873,402.38
id3118808,501.59
id3262413,372.01
id3573457,576.37
id3407906,415.53
id2775164,662.57
id0293769,565.99
id0136593,505.16
id0496147,588.07
id2963917,583.27
id2066631,560.15
id2225754,708.92
id3384809,433.53
id1515135,668.48
id2875077,370.71
id1446227,604.5
id0262729,626.0
id1883062,302.92
id2309923,344.87
id2421834,526.47
id0025840,431.63
id2588425,465.67
id3339884,433.12
id1035040,389.04
id3277900,662.34
id1659502,438.89
id0029866,876.34
id2391524,743.42
id2427119,560.64
id0478537,354.41
id3606363,496.29
id0500201,503.98
id1238193,498.22
id3293252,505.12
id0907981,357.93
id2169880,670.91
id2952694,646.83
id1389132,429.66
id3576231,755.96
id2303115,566.81
id1439173,667.64
id3680317,465.22
id2975739,779.43
id0341677,532.71
id2057322,424.4
id3493608,341.28
id3405633,439.81
id2398679,382.26
id1867098,450.37
id0775107,393.19
id3432519,573.67
id3754172,573.16
id3128010,432.25
id1515278,674.28
id3511635,738.2
id3932661,476.29
id1933049,493.29
id2021371,490.02
id1375530,474.16
id3102962,469.58
id0129785,396.12
id1695025,2135.63
id3223638,372.56
id1040771,759.81
id3940215,320.72
id2906505,234.4
id1687745,721.79
id2304575,536.22
id2827883,461.99
id2100282,474.33
id3325749,508.44
id0218050,447.53
id3503887,472.63
id1645877,445.48
id3100915,478.73
id3428628,367.42
id2403311,423.56
id0381527,504.21
id1622909,508.05
id0027263,550.69
id3858824,535.88
id2814980,495.96
id2512983,441.82
id0007105,454.61
id1144456,279.28
id2733099,359.1
id0616063,742.34
id1705474,348.15
id0302563,442.35
id0061950,562.36
id0109923,757.48
id2204343,365.56
id1743251,578.46
id1953578,313.22
id0180000,487.61
id2958971,572.84
id3297205,532.73
id3903471,418.88
id0525863,397.77
id2020017,455.06
id2679933,490.51
id0472272,349.89
id3594144,525.76
id0999488,538.54
id2890830,457.44
id3924479,581.06
id1000576,499.94
id3617575,373.47
id0108763,471.51
id3855684,652.16
id1183899,561.9
id3802794,447.93
id2770400,585.28
id2666693,500.65
id3282411,348.73
id2575219,578.42
id2788645,566.12
id3500072,464.09
id1356391,435.95
id3135515,536.52
id3954942,464.22
id2190815,406.76
id2186700,575.26
id3475065,355.68
id3907576,906.06
id1254363,5806.49
id0560783,402.45
id0565160,412.58
id0277595,709.1
id2764801,424.15
id3197867,556.92
id1749339,365.48
id2636195,380.43
id3204819,339.53
id2661003,397.85
id0979276,538.28
id3691085,552.15
id2973350,447.03
id0370241,558.9
id3612413,309.74
id3314246,634.82
id3618143,569.97
id3073996,425.88
id1596199,596.13
id0493851,398.81
id1845683,641.05
id3326160,495.77
id0885410,542.97
id1896123,1159.67
id3089488,573.7
id2737151,521.23
id3425477,415.98
id1925710,529.36
id3151014,2885.82
id1904098,293.05
id1624824,655.83
id0237829,429.88
id1571607,421.09
id3621027,531.79
id2726363,612.49
id3653924,395.97
id3874675,763.9
id2547982,567.59
id2806478,364.18
id1729324,498.75
id0653535,371.44
id2001993,378.23
id2549031,459.65
id0211839,470.36
id1703919,499.87
id1326714,508.14
id3405560,318.94
id3986659,622.9
id2897910,412.72
id2606077,525.27
id0006050,412.47
id1884578,384.47
id0779828,333.52
id3564138,468.35
id0629380,488.87
id1865904,515.66
id3303148,605.66
id0816498,437.32
id2979201,476.27
id1170955,508.86
id2816688,483.43
id1761687,1316.44
id0089780,329.39
id0596954,455.69
id3543066,543.46
id3603948,607.44
id3579359,465.98
id2049599,403.27
id3373429,629.01
id0135430,447.54
id3309511,522.47
id3853841,456.66
id1937819,390.22
id3347953,657.24
id2494001,571.0
id2921742,532.17
id3746749,368.79
id1796678,398.64
id2107424,328.16
id3717852,399.53
id2167256,497.02
id1419038,473.77
id0593344,626.98
id1606499,430.16
id1300959,348.75
id1228046,510.82
id2581389,415.04
id0084949,459.6
id2364439,559.08
id3203662,530.78
id3660776,952.7
id3573777,599.46
id0661217,415.62
id0487789,729.8
id1792187,572.26
id2586928,818.55
id2322886,660.47
id3008033,439.37
id0330559,1995.97
id0778276,435.27
id0436927,524.11
id3914670,1365.34
id1256863,1280.27
id2685716,359.65
id2064408,338.17
id2831300,557.88
id3884831,502.1
id3763688,486.6
id1381430,548.97
id3809559,530.8
id0337976,549.73
id0163851,354.29
id1457020,2146.22
id3622815,464.42
id1245907,657.09
id3257775,463.84
id1830707,355.92
id3659760,405.42
id2004128,2226.72
id1520391,710.02
id1770254,290.68
id2251551,471.73
id2205823,450.92
id2931617,283.81
id1224947,429.78
id1045092,683.08
id2639791,466.63
id3459680,591.04
id1603702,514.22
id1547060,397.79
id1962273,525.01
id3065004,571.42
id3003743,496.45
id3681207,416.78
id0750774,534.63
id0475585,392.96
id1123726,498.18
id2476617,500.41
id0887452,532.82
id1250121,628.37
id3182948,381.17
id2517531,459.28
id0238484,486.54
id0238744,8251.24
id0409620,555.04
id2292163,472.57
id3615064,592.09
id0011814,289.59
id0751765,609.03
id1154914,1460.4
id3249150,387.96
id1265376,602.03
id1547558,2148.1
id1231853,512.56
id0982071,659.99
id2757686,559.92
id1829674,514.06
id0540454,784.46
id3194758,635.48
id3669764,463.21
id3580513,4136.43
id3753232,504.05
id1716197,526.66
id2254495,774.64
id2112296,400.19
id2035416,578.1
id1095077,534.61
id2759871,1505.32
id2328377,554.83
id2960143,428.7
id0324155,458.94
id0512437,535.92
id2883721,664.06
id0722711,322.81
id1599881,372.16
id1968379,639.09
id0186995,564.81
id2146945,408.57
id3133774,505.02
id0444856,525.51
id0820707,482.03
id0049295,574.69
id2122226,477.82
id0880506,488.08
id2641438,385.35
id1798379,496.68
id2272090,434.23
id2702582,401.79
id1541221,542.82
id1090202,365.33
id2298921,393.54
id1594736,404.9
id3912299,536.8
id1772170,403.64
